Region;Country;City/station;concentrationPM10;YearPM10;AnnualmeanPM25;Yearpm25;nbLocations;Temporal coverage;Reference;Latitude;Longitude;convertedPM10;convertedPM25;yearMerged;version
Sear;Thailand;Lampang;57;2012;30;;4 stations;76%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Lamphun;47;2012;25;;1 station;97%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Loei;38;2012;20;;1 station;72%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Mae Hong Son;44;2012;23;;1 station;93%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Nakhon Ratchasima;55;2012;29;;1 station;98%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Nakhon Sawan;38;2012;20;;1 station;89%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Nan;44;2012;23;;1 station;100%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Narathiwat;33;2012;18;;1 station;85%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Nonthaburi ;34;2012;18;;2 stations;91%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Pathum Thani;47;2012;25;;1 station;41%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Phayao;54;2012;29;;1 station;76%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Phrae;61;2012;33;;1 station;72%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Phuket;21;2012;11;;1 station;91%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Ratchaburi;31;2012;17;;1 station;93%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Rayong;35;2012;18;2012;5 stations;86%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;FALSE;2012;2014
Sear;Thailand;Sa Kaeo;35;2012;18;;1 station;81%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Samut Prakan;42;2012;22;;5 stations;94%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Samut Sakhon;44;2012;24;;2 stations;96%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Saraburi;66;2012;35;;2 stations;94%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Songkhla;34;2012;19;2012;1 station;93%;;;;FALSE;FALSE;2012;2014
Sear;Thailand;Surat Thani;38;2012;20;;1 station;4%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Sear;Thailand;Yala;26;2012;14;;1 station;78%;Bangkok Ambient Annual Summary of Air Quality Data;;;FALSE;TRUE;2012;2014
Wpr;China;Anshan;105;2010;48;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Anyang;109;2010;50;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Baoding;84;2010;39;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Baoji;98;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Baotou;102;2010;47;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Beihai;58;2010;27;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Beijing;121;2010;56;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Benxi;69;2010;32;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Changchun;83;2010;38;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Changde;92;2010;42;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Changsha;104;2010;48;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Changzhi;83;2010;38;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Changzhou;97;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Chengdu;102;2010;47;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Chifeng;93;2010;43;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Chongqing;89;2010;41;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Datong;75;2010;34;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Deyang;65;2010;30;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Fushun;94;2010;43;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Fuzhou;73;2010;34;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Guangzhou;69;2010;32;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Guilin;66;2010;30;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Guiyang;75;2010;34;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Haikou;40;2010;18;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Handan;90;2010;41;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Hangzhou;98;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Harbin;101;2010;46;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Hefei;115;2010;53;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Hohhot;68;2010;31;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Hong Kong SAR;45;2010;21;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Huzhou;86;2010;39;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Jiaozuo;99;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Jilin;81;2010;37;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Jinan;117;2010;54;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Jinchang;88;2010;40;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Jingzhou;88;2010;40;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Jining;116;2010;53;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Jiujiang;64;2010;29;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Kaifeng;111;2010;51;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Karamay;51;2010;23;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Kunming;72;2010;33;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Lanzhou;155;2010;71;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Lhasa;48;2010;22;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Lianyungang;90;2010;41;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Linfen;84;2010;39;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Liuzhou;67;2010;31;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Luoyang;107;2010;49;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Luzhou;86;2010;39;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Maanshan;97;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Mianyang;82;2010;38;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Mudanjiang;70;2010;32;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Nanchang;87;2010;40;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Nanchong;61;2010;28;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Nanjing;114;2010;52;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Nanning;69;2010;32;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Nantong;97;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Ningbo;96;2010;44;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Panzhihua;98;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Pingdingshan;94;2010;43;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Qingdao;99;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Qinhuangdao;64;2010;29;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Qiqihar;78;2010;36;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Quanzhou;68;2010;31;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Qujing;85;2010;39;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Rizhao;89;2010;41;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Sanmenxia;96;2010;44;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Shanghai;79;2010;36;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Shantou;60;2010;28;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Shaoguan;74;2010;34;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Shaoxing;95;2010;44;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Shenyang;101;2010;46;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Shenzhen;57;2010;26;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Shijiazhuang;98;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Shizuishan;88;2010;40;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Suzhou;90;2010;41;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Taian;97;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Taiyuan;89;2010;41;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Tangshan;85;2010;39;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Tianjin;96;2010;44;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Tongchuan;99;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Urumqi;133;2010;61;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Weifang;99;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Weinan;112;2010;51;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Wenzhou;85;2010;39;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Wuhan;108;2010;50;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Wuhu;75;2010;34;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Wuxi;88;2010;40;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Xiamen;65;2010;30;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Xi'an;126;2010;58;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Xiangtan;95;2010;44;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Xianyang;94;2010;43;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Xining;124;2010;57;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Xuzhou;88;2010;40;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Yan'an;120;2010;55;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Yangquan;78;2010;36;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Yangzhou;96;2010;44;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Yantai;81;2010;37;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Yibing;78;2010;36;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Yichang;86;2010;39;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Yinchuan;93;2010;43;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Yueyang;97;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Yuxi;79;2010;36;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Zaozhuang;99;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Zhangjiajie;71;2010;33;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Zhanjiang;45;2010;21;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Zhengzhou;111;2010;51;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Zhenjiang;97;2010;45;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Zhuhai;49;2010;22;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Zhuzhou;81;2010;37;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
Wpr;China;Zibo;110;2010;51;;Not found;Not found;Cities Act, Clean Air Asia Database, 2013.;;;FALSE;TRUE;2010;2014
