Region;iso3;Country;City/Town;concentrationPM10;AnnualmeanPM25;Year;nbLocationsPM25;Temporal coverage;Reference;Latitude;Longitude;convertionPM10;convertionPM25;nbLocationspm10;version;convertedpm10;convertedpm25
Eur HI;ESP;Spain;ONDA;15;8;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;1 station, industrial, suburban;2016;FALSE;TRUE
Eur HI;ESP;Spain;ORDES;14;8;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;1 station, industrial, rural;2016;FALSE;TRUE
Eur HI;ESP;Spain;ORUSCO DE TAJUÑA;13;7;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;1 station, background, rural;2016;FALSE;TRUE
Eur HI;ESP;Spain;OURENSE;13;7;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;1 station, traffic, urban;2016;FALSE;TRUE
Eur HI;ESP;Spain;OUROL;14;13;2013;1 station, industrial, rural;;European Environment Agency, Air quality e-reporting database;;;measured data;measured data;1 station, industrial, rural;2016;FALSE;FALSE
Eur HI;ESP;Spain;OVIEDO;25;14;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;4 stations, traffic, urban;2016;FALSE;TRUE
Eur HI;ESP;Spain;PALENCIA;21;12;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;1 station, traffic, urban;2016;FALSE;TRUE
Eur HI;ESP;Spain;PALMA DE MALLORCA;19;11;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;2 stations, traffic, urban;2016;FALSE;TRUE
Eur HI;ESP;Spain;PALMAS DE GRAN CANARIA (LAS);23;8;2013;2 stations, background urban, industrial, urban;;European Environment Agency, Air quality e-reporting database;;;measured data;measured data;3 stations, background urban, traffic urban, industrial, urban;2016;FALSE;FALSE
Eur HI;ESP;Spain;PALOS DE LA FRONTERA;24;13;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;2 stations, industrial, suburban;2016;FALSE;TRUE
Eur HI;ESP;Spain;PATERNA;16;9;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;1 station, background, suburban;2016;FALSE;TRUE
Eur HI;ESP;Spain;PEÑAUSENDE;8;5;2013;1 station, background, rural;;European Environment Agency, Air quality e-reporting database;;;measured data;measured data;1 station, background, rural;2016;FALSE;FALSE
Eur HI;ESP;Spain;PINOSO;12;6;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;1 station, background, rural;2016;FALSE;TRUE
Eur HI;ESP;Spain;PLASENCIA;10;6;2013;1 station, background, suburban;;European Environment Agency, Air quality e-reporting database;;;measured data;measured data;1 station, background, suburban;2016;FALSE;FALSE
Eur HI;ESP;Spain;POBLA (SA);18;10;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;1 station, background, rural;2016;FALSE;TRUE
Eur HI;ESP;Spain;POIO;13;7;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;1 station, industrial, rural;2016;FALSE;TRUE
Eur HI;ESP;Spain;POLLENÇA;13;7;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;1 station, background, rural;2016;FALSE;TRUE
Eur HI;ESP;Spain;PONFERRADA;17;10;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;1 station, industrial, suburban;2016;FALSE;TRUE
Eur HI;ESP;Spain;Pontes de García Rodríguez (As);10;7;2013;2 stations, industrial;;European Environment Agency, Air quality e-reporting database;;;measured data;measured data;2 stations, industrial;2016;FALSE;FALSE
Eur HI;ESP;Spain;PONTEVEDRA;18;10;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;2 stations, traffic , industrial;2016;FALSE;TRUE
Eur HI;ESP;Spain;PRADEJÓN;18;8;2013;1 station, industrial, rural;;European Environment Agency, Air quality e-reporting database;;;measured data;measured data;1 station, industrial, rural;2016;FALSE;FALSE
Eur HI;ESP;Spain;PRADO DEL REY;21;12;2013;;;European Environment Agency, Air quality e-reporting database;;;measured data;converted from PM10;1 station, industrial, rural;2016;FALSE;TRUE
