"ID","start_year","end_year","longitude","latitude","pollutant"
8288,2013,2013,17.19589,40.5534,"PM10"
8289,2010,2010,17.20806,52.815538,"PM10"
8290,2013,2013,17.2080805,52.8155195,"PM10"
8291,2014,2020,17.2081,52.8155,"PM10"
8292,2020,2021,17.2312,48.0997,"PM10"
8293,2010,2010,17.23152813,40.483699,"PM10"
8294,2013,2013,17.23807861,49.60147039,"PM10"
8295,2014,2019,17.2381,49.6015,"PM10"
8296,2013,2013,17.239208,40.46795183,"PM10"
8297,2014,2021,17.2475,40.46665,"PM10"
8298,2021,2021,17.2484,49.9496,"PM10"
8299,2020,2021,17.25215,49.5972,"PM10"
8300,2013,2013,17.2536,40.52111,"PM10"
8301,2020,2021,17.2597,48.2833,"PM10"
8302,2016,2021,17.2679,44.343,"PM10"
8303,2014,2021,17.28725,40.95905,"PM10"
8304,2010,2010,17.290278,40.956667,"PM10"
8305,2013,2013,17.290285,40.9566775,"PM10"
8306,2010,2010,17.291248,50.942125,"PM10"
8307,2013,2013,17.2913165,50.9420865,"PM10"
8308,2014,2020,17.2913,50.9421,"PM10"
8309,2018,2020,17.30605,62.38755,"PM10"
8310,2016,2017,17.30886667,62.38823333,"PM10"
8311,2021,2021,17.3089,62.3886,"PM10"
8312,2013,2013,17.311685,62.38908633,"PM10"
8313,2014,2015,17.3117,62.3891,"PM10"
8314,2010,2010,17.31361,62.389446,"PM10"
8315,2013,2017,17.3244,62.4868,"PM10"
8316,2013,2013,17.33192667,40.70082,"PM10"
8317,2010,2010,17.331945,40.700832,"NO2"
8318,2014,2021,17.3319,40.7008,"PM10"
8319,2014,2020,17.3319,50.459,"PM10"
8320,2013,2021,17.3632,48.6806,"PM10"
8321,2010,2010,17.363344,48.680557,"PM10"
8322,2010,2010,17.381958,58.801109,"NO2"
8323,2013,2013,17.38806667,58.80610467,"PM10"
8324,2014,2017,17.3881,58.8061,"PM10"
8325,2013,2013,17.3899985,51.2174915,"PM10"
8326,2014,2020,17.39,51.2175,"PM10"
8327,2021,2021,17.4044,48.223,"PM10"
8328,2015,2021,17.4106,49.2594,"PM10"
8329,2014,2021,17.4158,40.7428,"PM10"
8330,2010,2010,17.423889,40.537777,"NO2"
8331,2013,2013,17.42389333,40.53778667,"PM10"
8332,2014,2021,17.4239,40.5378,"PM10"
8333,2016,2021,17.4249,68.4354,"PM10"
8334,2019,2020,17.4511,46.8853,"PM10"
8335,2010,2010,17.454159,49.451656,"PM10"
8336,2013,2013,17.45417259,49.45167078,"PM10"
8337,2014,2021,17.4542,49.4517,"PM10"
8338,2010,2010,17.458055,54.69389,"PM10"
8339,2013,2013,17.46683644,49.06796335,"PM10"
8340,2010,2010,17.46685,49.067947,"PM10"
8341,2014,2021,17.4668,49.068,"PM10"
8342,2016,2021,17.4695,49.9875,"PM10"
8343,2015,2015,17.4963,54.72395,"PM10"
8344,2021,2021,17.5053,60.0858,"PM10"
8345,2014,2021,17.5125,40.6492,"PM10"
8346,2010,2010,17.534445,54.754166,"NO2"
8347,2013,2013,17.534514,54.7541195,"NO2"
8348,2014,2020,17.5345,54.7541,"NO2"
8349,2013,2013,17.54194671,49.77714129,"NO2"
8350,2013,2021,17.5419,49.7771,"NO2"
8351,2010,2010,17.556665,47.105278,"PM10"
8352,2013,2013,17.556678,47.10528533,"PM10"
8353,2014,2020,17.5567,47.1053,"PM10"
8354,2020,2020,17.5645,53.6965,"PM10"
8355,2013,2021,17.5849,48.3712,"PM10"
8356,2010,2010,17.585018,48.371109,"PM10"
8357,2010,2010,17.587502,40.5275,"NO2"
8358,2013,2021,17.5875,40.5275,"PM10"
8359,2019,2020,17.5919,50.3209,"PM10"
8360,2019,2020,17.5964,59.93446667,"PM10"
8361,2015,2020,17.59,45.07,"PM10"
8362,2013,2013,17.6051195,53.138379,"PM10"
8363,2014,2019,17.6051,53.1384,"PM10"
8364,2018,2018,17.606225,59.915875,"PM10"
8365,2010,2010,17.607778,53.139444,"PM10"
8366,2013,2013,17.6119805,52.5398805,"PM10"
8367,2014,2020,17.612,52.5399,"PM10"
8368,2010,2010,17.621115,59.198334,"PM10"
8369,2013,2013,17.62566133,59.19917167,"PM10"
8370,2014,2020,17.62795,59.1997,"PM10"
8371,2010,2010,17.632778,40.3925,"NO2"
8372,2013,2013,17.63907713,59.85981612,"PM10"
8373,2014,2016,17.6391,59.8598,"PM10"
8374,2017,2017,17.6415,59.8589,"PM10"
8375,2010,2010,17.642231,59.859444,"PM10"
8376,2010,2010,17.6435608,47.6816132,"PM10"
8377,2014,2020,17.64455,47.6807,"PM10"
8378,2013,2013,17.64458,47.68069587,"PM10"
8379,2010,2010,17.667175,49.232903,"PM10"
8380,2013,2013,17.66718018,49.2329048,"PM10"
8381,2014,2018,17.6672,49.2329,"PM10"
8382,2019,2021,17.67115,49.2307,"PM10"
8383,2010,2010,17.689444,50.100556,"PM10"
8384,2019,2019,17.6939,50.1052,"PM25"
8385,2016,2016,17.7142,50.2716,"PM25"
8386,2020,2021,17.7352,48.2836,"PM10"
8387,2013,2013,17.746197,54.5461835,"NO2"
8388,2014,2020,17.7462,54.5462,"PM10"
8389,2013,2013,17.773464,52.501389,"NO2"
8390,2010,2010,17.773465,52.50139,"NO2"
8391,2013,2020,17.7735,52.5014,"NO2"
8392,2015,2020,17.7911,51.8849,"PM10"
8393,2013,2013,17.80421347,49.58708794,"PM10"
8394,2010,2010,17.804222,49.587082,"PM10"
8395,2014,2021,17.8042,49.5871,"PM10"
8396,2013,2013,17.80832,40.56557333,"PM10"
8397,2010,2010,17.808332,40.565556,"PM10"
8398,2014,2021,17.8083,40.5656,"PM10"
8399,2010,2010,17.816517,50.201194,"PM10"
8400,2013,2015,17.8165,50.2009,"PM10"
8401,2010,2010,17.823155,51.637575,"PM10"
8402,2013,2013,17.823178,51.6375875,"PM10"
8403,2014,2020,17.8232,51.6376,"PM10"
8404,2016,2020,17.8305,50.2008,"PM10"
8405,2013,2013,17.838331,59.237059,"NO2"
8406,2013,2013,17.84639333,40.42332,"PM10"
8407,2010,2010,17.84639,40.423336,"PM10"
8408,2014,2021,17.8464,40.4233,"PM10"
8409,2013,2013,17.858695,59.349758,"NO2"
8410,2013,2013,17.859031,52.822942,"PM10"
8411,2013,2013,17.859,52.8229,"PM10"
8412,2013,2021,17.8601,47.9594,"PM10"
8413,2010,2010,17.860564,47.96,"PM10"
8414,2017,2017,17.861,49.6223,"PM10"
8415,2013,2013,17.89091667,53.61135367,"PM10"
8416,2013,2013,17.90111467,47.09110733,"PM10"
8417,2010,2010,17.901121,47.09111,"PM10"
8418,2014,2020,17.9011,47.0911,"PM10"
8419,2016,2017,17.9066,44.2006,"PM10"
8420,2020,2021,17.90926,44.22236,"PM10"
8421,2013,2013,17.90952282,49.94499163,"PM10"
8422,2010,2010,17.909531,49.945992,"PM10"
8423,2014,2021,17.9095,49.945,"PM10"
8424,2019,2019,17.91193333,44.20653333,"PM10"
8425,2018,2018,17.91506667,44.1988,"PM10"
8426,2013,2013,17.922358,59.443535,"PM10"
8427,2010,2010,17.923338,59.442223,"PM10"
8428,2017,2020,17.9247,50.6718,"PM10"
8429,2010,2010,17.933333,53.65,"PM10"
8430,2013,2013,17.934017,53.662117,"PM10"
8431,2014,2020,17.934,53.6621,"PM10"
8432,2013,2013,17.93654167,50.67192233,"PM10"
8433,2014,2016,17.93655,50.67195,"PM10"
8434,2016,2017,17.9395,62.6331,"PM10"
8435,2010,2010,17.94111767,50.67355767,"PM10"
8436,2016,2018,17.944911,-33.001108,"PM10"
8437,2019,2019,17.9496,52.6568,"PM10"
8438,2010,2010,17.95077122,40.63324122,"PM10"
8439,2013,2013,17.95261077,40.63660564,"PM10"
8440,2014,2021,17.95385,40.63676667,"PM10"
8441,2013,2013,17.96055,40.64583,"PM10"
8442,2010,2010,17.964167,40.428059,"PM10"
8443,2013,2013,17.96448,40.41851333,"PM10"
8444,2014,2021,17.9645,40.4185,"PM10"
8445,2020,2020,17.9657,49.9153,"PM10"
8446,2015,2021,17.967,49.4721,"PM10"
8447,2013,2013,17.97587075,54.1206955,"PM10"
8448,2014,2020,17.9759,54.1207,"PM10"
8449,2021,2021,17.9912,44.6196,"PM10"
8450,2017,2017,17.99403043,59.3523087,"PM10"
8451,2013,2020,17.9951,45.1595,"PM25"
8452,2013,2013,17.99600587,49.34442404,"PM10"
8453,2010,2010,17.996122,49.344448,"PM10"
8454,2014,2021,17.996,49.3444,"PM10"
8455,2018,2018,17.99717083,59.35183333,"PM10"
8456,2012,2012,171.0525513,-44.72392654,"PM10"
8457,2012,2012,171.2078094,-44.022995,"PM10"
8458,2012,2012,171.2384033,-44.3524437,"PM10"
8459,2012,2012,171.2487793,-44.40418243,"PM10"
8460,2012,2012,171.4279022,-43.698349,"PM10"
8461,2014,2020,171.8628871,-42.11423193,"PM10"
8462,2016,2016,171.9386307,-43.90583329,"PM10"
8463,2015,2015,171.9948151,-43.85229393,"PM10"
8464,2019,2019,171.9978728,-43.87292331,"PM10"
8465,2018,2018,172.0317341,-43.85302412,"PM10"
8466,2017,2017,172.0663014,-43.82512763,"PM10"
8467,2020,2020,172.0827176,-43.81168708,"PM10"
8468,2014,2014,172.0967313,-43.79091542,"PM10"
8469,2012,2012,172.5185852,-43.2776947,"PM10"
8470,2012,2012,172.6267395,-43.38079071,"PM10"
8471,2012,2012,172.6532593,-43.52627754,"PM10"
8472,2012,2012,173.1434631,-41.33722687,"PM10"
8473,2014,2020,173.1831635,-41.3395984,"PM10"
8474,2014,2020,173.2579512,-41.28667319,"PM10"
8475,2012,2012,173.2656403,-41.27886581,"PM10"
8476,2016,2020,173.956082,-41.52663988,"PM10"
8477,2012,2012,173.9612427,-41.51344299,"PM10"
8478,2016,2020,174.0801792,-39.05902648,"PM25"
8479,2012,2012,174.3237152,-35.72511292,"PM10"
8480,2016,2020,174.3683674,-35.77654383,"PM10"
8481,2014,2015,174.3904251,-35.8014514,"PM10"
8482,2012,2012,174.7528651,-36.85664602,"PM10"
8483,2021,2021,174.7664429,-36.91894286,"PM10"
8484,2017,2017,174.76786,-36.90465533,"PM10"
8485,2018,2019,174.7680143,-36.90874286,"PM10"
8486,2014,2016,174.7681923,-36.91345923,"PM10"
8487,2015,2015,174.7698,-36.924555,"PM10"
8488,2012,2012,174.7762451,-41.28642654,"PM10"
8489,2020,2020,174.7787538,-36.91187462,"PM10"
8490,2012,2012,174.8249207,-41.17031097,"PM10"
8491,2012,2012,174.9080505,-41.20916367,"PM10"
8492,2012,2012,174.9479065,-41.26336288,"PM10"
8493,2012,2012,174.9609528,-37.68014145,"PM10"
8494,2012,2012,175.0707855,-41.12443161,"PM10"
8495,2012,2012,175.147934,-38.42683792,"PM10"
8496,2016,2018,175.1947034,-41.12671243,"PM10"
8497,2020,2020,175.2147827,-41.11496251,"PM10"
8498,2015,2019,175.2299343,-41.11280399,"PM10"
8499,2012,2012,175.2954102,-37.77444458,"PM10"
8500,2012,2012,175.3136292,-38.85216522,"PM10"
8501,2014,2014,175.3623997,-41.0554121,"PM10"
8502,2019,2020,175.531583,-38.00188573,"PM10"
8503,2014,2014,175.5345079,-38.09588943,"PM10"
8504,2014,2020,175.5458055,-39.28071906,"PM10"
8505,2017,2018,175.5682075,-37.9682947,"PM10"
8506,2015,2015,175.5706424,-38.06027289,"PM10"
8507,2016,2016,175.5994351,-37.98948933,"PM10"
8508,2012,2012,175.6462555,-40.95004654,"PM10"
8509,2012,2012,175.7256317,-38.11245346,"PM10"
8510,2012,2012,175.7987823,-39.67772293,"PM10"
8511,2012,2012,175.8281403,-37.84120178,"PM10"
8512,2012,2012,175.8486176,-38.99743652,"PM10"
8513,2012,2012,175.8895569,-38.28692627,"PM10"
8514,2012,2012,176.0121613,-38.66904449,"PM10"
8515,2012,2012,176.1345825,-37.70523262,"PM10"
8516,2016,2016,176.1879679,-37.98505529,"PM10"
8517,2012,2012,176.2145538,-38.13645554,"PM10"
8518,2012,2012,176.337677,-39.5116806,"PM10"
8519,2017,2018,176.3862762,-37.97897911,"PM10"
8520,2014,2020,176.443634,-37.92669932,"PM10"
8521,2016,2020,176.8834219,-39.58094842,"PM10"
8522,2014,2015,176.8916335,-39.56164052,"PM10"
8523,2012,2012,176.895401,-39.50009155,"PM10"
8524,2012,2012,176.9186249,-39.54475403,"PM10"
8525,2014,2015,178.45,-18.12,"PM25"
8526,2010,2010,18.0008335,53.12250025,"PM10"
8527,2019,2020,18.00218947,59.35109474,"PM10"
8528,2010,2010,18.003704,40.48370533,"PM10"
8529,2013,2013,18.00557333,40.48557333,"PM10"
8530,2014,2021,18.0056,40.4856,"PM10"
8531,2010,2010,18.005,52.844722,"PM10"
8532,2014,2015,18.01012778,59.35639444,"PM10"
8533,2016,2016,18.01357895,59.35419474,"PM10"
8534,2016,2021,18.0203,43.7783,"PM10"
8535,2021,2021,18.02133333,59.37837778,"PM10"
8536,2013,2013,18.02341089,53.13384767,"PM10"
8537,2010,2010,18.029722,40.404446,"PM10"
8538,2013,2013,18.02972,40.40444,"PM10"
8539,2013,2021,18.0297,40.4044,"PM10"
8540,2013,2013,18.0308777,59.33805727,"PM10"
8541,2019,2020,18.0325,46.7328,"PM10"
8542,2014,2020,18.03856667,53.1358,"PM10"
8543,2010,2010,18.041393,48.896389,"PM10"
8544,2013,2021,18.0413,48.8965,"PM10"
8545,2010,2010,18.04839,51.749054,"PM10"
8546,2013,2013,18.049308,51.7481024,"PM10"
8547,2014,2020,18.0493,51.7481,"PM10"
8548,2010,2010,18.05361,40.488056,"PM10"
8549,2013,2013,18.05361,40.48806,"PM10"
8550,2010,2010,18.05373461,59.32583383,"PM10"
8551,2010,2010,18.075556,49.805553,"PM10"
8552,2016,2016,18.0771,50.0298,"PM25"
8553,2020,2020,18.0885,49.9532,"PM10"
8554,2013,2013,18.08930473,49.72092869,"PM10"
8555,2010,2010,18.089306,49.720936,"PM10"
8556,2014,2021,18.0893,49.7209,"PM10"
8557,2010,2010,18.095001,40.385834,"PM10"
8558,2013,2013,18.09507,40.34627,"PM10"
8559,2013,2021,18.0951,40.3463,"PM10"
8560,2013,2021,18.1087,48.29625,"PM10"
8561,2014,2021,18.11334,40.43054,"PM10"
8562,2010,2010,18.120739,50.423533,"PM10"
8563,2014,2020,18.1207,50.4235,"PM10"
8564,2014,2018,18.1226,42.6447,"PM10"
8565,2014,2021,18.125,40.4033,"PM10"
8566,2018,2021,18.12,44.11,"PM10"
8567,2021,2021,18.1386,47.7641,"PM10"
8568,2010,2010,18.14112,48.28305,"PM10"
8569,2010,2010,18.142778,40.385834,"PM10"
8570,2013,2013,18.14765818,40.39802545,"PM10"
8571,2013,2013,18.1507,56.9224,"NO2"
8572,2013,2013,18.17360667,40.16806667,"PM25"
8573,2014,2021,18.1736,40.1681,"PM10"
8574,2013,2013,18.182972,54.104111,"PM10"
8575,2013,2020,18.183,54.1041,"PM10"
8576,2020,2021,18.18,43.99,"PM10"
8577,2010,2010,18.1906935,40.28125,"PM10"
8578,2010,2010,18.191111,50.060833,"PM10"
8579,2010,2010,18.19444467,40.37768533,"PM10"
8580,2021,2021,18.1,44.54,"PM10"
8581,2021,2021,18.201,43.823,"PM10"
8582,2015,2015,18.207178,-33.152536,"PM10"
8583,2013,2013,18.20758333,50.97218733,"PM10"
8584,2014,2020,18.2076,50.9722,"PM10"
8585,2020,2020,18.2163,50.0911,"PM10"
8586,2014,2020,18.2182,46.0757,"PM10"
8587,2013,2013,18.2196188,46.07478,"PM10"
8588,2010,2010,18.220565,46.07416533,"PM10"
8589,2010,2010,18.236575,50.349608,"PM10"
8590,2013,2013,18.23658333,50.34960533,"PM10"
8591,2014,2020,18.2366,50.3496,"PM10"
8592,2010,2010,18.239445,54.601109,"PM10"
8593,2015,2018,18.2394,54.6011,"PM10"
8594,2013,2013,18.24102933,52.79311467,"PM10"
8595,2014,2020,18.241,52.7931,"PM10"
8596,2013,2013,18.24528047,49.82815428,"PM10"
8597,2010,2010,18.245,52.794722,"PM10"
8598,2016,2016,18.2477,52.7744,"PM10"
8599,2010,2010,18.24800367,49.83046392,"PM10"
8600,2013,2013,18.269024,52.225622,"PM10"
8601,2010,2010,18.269035,52.225634,"PM10"
8602,2018,2021,18.2693,43.96,"PM10"
8603,2014,2020,18.269,52.2256,"PM10"
8604,2020,2021,18.27018333,49.83023333,"PM10"
8605,2014,2019,18.27278333,49.8246,"PM10"
8606,2015,2016,18.2766,49.9398,"PM10"
8607,2020,2020,18.2882,50.5093,"PM10"
8608,2013,2021,18.299,63.053,"NO2"
8609,2013,2020,18.3036,57.6369,"PM10"
8610,2010,2010,18.304167,40.1325,"PM25"
8611,2010,2010,18.3053,57.636002,"PM10"
8612,2021,2021,18.3097,57.6399,"PM10"
8613,2016,2021,18.3111,43.8301,"PM10"
8614,2010,2010,18.318333,53.355556,"PM10"
8615,2021,2021,18.3253,49.119,"PM10"
8616,2010,2010,18.347363,49.90414,"PM10"
8617,2010,2010,18.348354,49.559212,"PM10"
8618,2013,2013,18.34836956,49.55921036,"PM10"
8619,2014,2015,18.3484,49.5592,"PM10"
8620,2013,2013,18.3510706,49.67179072,"PM10"
8621,2010,2010,18.351072,49.671791,"PM10"
8622,2013,2021,18.3511,49.6718,"PM10"
8623,2016,2016,18.35475,49.55575,"PM10"
8624,2017,2021,18.3611,49.5523,"PM10"
8625,2017,2021,18.3637,43.8484,"PM10"
8626,2016,2021,18.3773,49.8717,"PM10"
8627,2013,2013,18.40683578,49.79097774,"PM10"
8628,2010,2010,18.406836,49.790977,"PM10"
8629,2013,2013,18.409922,54.7936195,"PM10"
8630,2014,2015,18.4099,54.7936,"PM10"
8631,2013,2013,18.41639267,53.39807067,"PM10"
8632,2010,2010,18.41676033,43.86009067,"PM10"
8633,2013,2013,18.416889,50.8769915,"PM10"
8634,2014,2020,18.4169,50.877,"PM10"
8635,2010,2010,18.418611,50.876389,"PM10"
8636,2010,2010,18.41,54.79361,"PM10"
8637,2013,2013,18.420824,47.55721467,"PM10"
8638,2010,2010,18.420835,47.55722,"PM10"
8639,2014,2020,18.4208,47.5572,"PM10"
8640,2010,2010,18.422871,49.924683,"PM10"
8641,2017,2021,18.4229,49.9247,"PM10"
8642,2016,2018,18.4231,43.8675,"PM10"
8643,2010,2010,18.423839,-33.925285,"PM10"
8644,2013,2013,18.42466511,49.9165194,"PM10"
8645,2014,2016,18.42825,49.9002,"PM10"
8646,2019,2021,18.42895,43.86325,"PM10"
8647,2019,2021,18.4318,49.6531,"PM10"
8648,2013,2013,18.4336071,49.87565994,"PM10"
8649,2010,2010,18.433607,49.87566,"PM10"
8650,2020,2021,18.4432,49.7715,"PM10"
8651,2020,2020,18.4475,53.352,"PM10"
8652,2013,2013,18.455532,50.00761933,"PM10"
8653,2010,2010,18.455557,50.007778,"NO2"
8654,2014,2020,18.4555,50.0076,"PM10"
8655,2013,2013,18.47128533,49.92188333,"PM10"
8656,2014,2020,18.4713,49.9219,"PM10"
8657,2010,2010,18.476106,49.925161,"PM10"
8658,2010,2010,18.47907,54.51334,"PM10"
8659,2013,2013,18.479114,54.513298,"PM10"
8660,2020,2020,18.4791,54.5133,"PM10"
8661,2014,2016,18.49933333,54.51153333,"PM10"
8662,2017,2019,18.5086,54.514975,"PM10"
8663,2013,2021,18.5141,48.667,"PM10"
8664,2010,2010,18.515833,50.111111,"PM10"
8665,2013,2013,18.516126,50.11118733,"PM10"
8666,2014,2020,18.5161,50.1112,"PM10"
8667,2013,2013,18.527624,53.965676,"PM10"
8668,2014,2017,18.5276,53.9657,"PM10"
8669,2010,2010,18.530848,48.666946,"PM10"
8670,2016,2021,18.5347,44.5332,"PM25"
8671,2020,2020,18.5358,43.1646,"PM10"
8672,2010,2010,18.536943,53.965836,"PM10"
8673,2010,2010,18.538561,49.502609,"NO2"
8674,2013,2013,18.53857362,49.50260642,"NO2"
8675,2014,2021,18.5386,49.5026,"PM10"
8676,2019,2019,18.5397635,-33.8610835,"PM10"
8677,2010,2010,18.551453,49.863796,"PM10"
8678,2013,2013,18.55146457,49.86379712,"PM10"
8679,2014,2019,18.5515,49.8638,"PM10"
8680,2021,2021,18.55465,49.86135,"PM10"
8681,2020,2020,18.55943333,49.86356667,"PM10"
8682,2021,2021,18.5603612,-33.9134166,"PM10"
8683,2010,2010,18.579445,54.431667,"PM10"
8684,2013,2013,18.57971467,54.431678,"PM10"
8685,2014,2020,18.5797,54.4317,"PM10"
8686,2013,2013,18.581814,51.217814,"PM10"
8687,2014,2020,18.5818,51.2178,"PM10"
8688,2020,2020,18.583059,-33.920102,"PM10"
8689,2020,2021,18.5998,49.778,"PM10"
8690,2020,2021,18.6002,44.5237,"PM25"
8691,2013,2013,18.60971948,49.74896879,"PM10"
8692,2010,2010,18.609726,49.748959,"PM10"
8693,2014,2021,18.6097,49.749,"PM10"
8694,2018,2018,18.6199,53.02515,"PM10"
8695,2018,2018,18.6200555,-33.8384305,"PM10"
8696,2010,2010,18.628067,48.781944,"PM10"
8697,2013,2021,18.6281,48.7827,"PM10"
8698,2014,2020,18.6282,53.01956667,"PM10"
8699,2013,2013,18.62831422,53.01953022,"PM10"
8700,2010,2010,18.6289936,54.3667306,"PM10"
8701,2014,2019,18.62951429,54.37277143,"PM10"
8702,2020,2020,18.62954,54.38266,"PM10"
8703,2013,2020,18.6313,59.8324,"PM10"
8704,2010,2010,18.63324067,53.02287,"PM10"
8705,2013,2013,18.63485314,54.36927924,"PM10"
8706,2015,2016,18.635,54.3702625,"PM10"
8707,2013,2013,18.63907933,49.738124,"PM10"
8708,2010,2010,18.639166,49.738056,"NO2"
8709,2014,2019,18.6391,49.7381,"PM10"
8710,2018,2018,18.63925,49.69305,"PM10"
8711,2017,2021,18.6485,44.4541,"PM25"
8712,2013,2013,18.655711,50.2331835,"PM10"
8713,2013,2013,18.655727,50.27948575,"PM10"
8714,2014,2020,18.6557,50.2332,"PM10"
8715,2014,2020,18.6557,50.2795,"PM10"
8716,2010,2010,18.655832,50.279446,"PM25"
8717,2010,2010,18.656111,50.233333,"PM10"
8718,2013,2013,18.66041376,49.67024719,"PM10"
8719,2014,2021,18.6604,49.67025,"PM10"
8720,2010,2010,18.667508,44.5376375,"PM25"
8721,2019,2021,18.6675,44.53765,"PM25"
8722,2010,2010,18.66910825,49.66918025,"PM10"
8723,2016,2018,18.6733,44.5406,"PM25"
8724,2019,2020,18.6821,50.6757,"PM10"
8725,2013,2013,18.684258,53.080647,"PM10"
8726,2013,2020,18.6843,53.0806,"PM10"
8727,2017,2020,18.6895,50.0294,"PM10"
8728,2013,2013,18.6912165,50.02868575,"PM10"
8729,2014,2016,18.6912,50.0287,"PM10"
8730,2010,2010,18.694944,50.028332,"PM25"
8731,2010,2010,18.69611,50.658337,"PM10"
8732,2013,2013,18.69621,50.6583785,"PM10"
8733,2014,2018,18.6962,50.6584,"PM10"
8734,2013,2013,18.69877963,45.55879444,"PM10"
8735,2014,2020,18.6988,45.5588,"PM10"
8736,2010,2010,18.70417,45.558609,"PM10"
8737,2013,2013,18.7160815,63.2913875,"PM10"
8738,2014,2020,18.7161,63.2914,"PM10"
8739,2021,2021,18.7168,63.2916,"PM10"
8740,2010,2010,18.717222,51.59,"PM10"
8741,2013,2013,18.7173165,51.5901125,"PM10"
8742,2014,2015,18.7173,51.5901,"PM10"
8743,2021,2021,18.7193,48.4829,"PM10"
8744,2011,2014,18.731712,-33.455392,"PM10"
8745,2016,2020,18.7349,51.5921,"PM10"
8746,2010,2010,18.743963,49.594193,"PM10"
8747,2013,2013,18.74398257,49.59419625,"PM10"
8748,2014,2016,18.744,49.5942,"PM10"
8749,2013,2013,18.7461165,47.79,"PM10"
8750,2010,2010,18.746122,47.790001,"PM10"
8751,2014,2020,18.7461,47.79,"PM10"
8752,2010,2010,18.756395,48.733055,"PM10"
8753,2013,2021,18.7564,48.7331,"PM10"
8754,2013,2013,18.7573355,53.49267025,"PM10"
8755,2014,2020,18.75735,53.49265,"PM10"
8756,2020,2020,18.7647,42.4659,"PM10"
8757,2010,2010,18.769444,53.464167,"PM10"
8758,2010,2010,18.771114,49.211945,"PM10"
8759,2013,2021,18.7712,49.2114,"PM10"
8760,2013,2013,18.77238333,50.3165,"PM10"
8761,2010,2010,18.772499,50.316666,"PM10"
8762,2014,2020,18.7724,50.3165,"PM10"
8763,2013,2013,18.78090533,52.88841467,"PM10"
8764,2014,2020,18.7809,52.8884,"PM10"
8765,2016,2021,18.7849,49.5736,"PM10"
8766,2013,2013,18.787503,54.085818,"NO2"
8767,2014,2016,18.7875,54.0858,"PM10"
8768,2010,2010,18.787777,54.085831,"PM10"
8769,2017,2020,18.7904,51.9717,"PM10"
8770,2013,2013,18.826711,49.7197155,"NO2"
8771,2014,2020,18.8267,49.7197,"PM10"
8772,2010,2010,18.827909,50.444016,"PM10"
8773,2013,2013,18.8296195,50.444718,"PM10"
8774,2014,2020,18.8296,50.4447,"PM10"
8775,2014,2020,18.8346,45.698,"PM10"
8776,2010,2010,18.842222,48.599442,"PM10"
8777,2013,2021,18.8425,48.5996,"PM10"
8778,2021,2021,18.8836,49.4354,"PM10"
8779,2010,2010,18.896111,50.333333,"NO2"
8780,2010,2010,18.920002,47.306667,"PM10"
8781,2013,2013,18.920002,47.306678,"PM10"
8782,2013,2021,18.9214,49.0597,"PM10"
8783,2010,2010,18.921947,49.066944,"PM10"
8784,2013,2020,18.9272,47.2397,"PM10"
8785,2014,2020,18.92,47.3067,"PM10"
8786,2013,2013,18.93610933,46.97610733,"PM10"
8787,2010,2010,18.936113,46.976112,"PM10"
8788,2014,2020,18.9361,46.9761,"PM10"
8789,2013,2013,18.9369085,53.7223805,"PM10"
8790,2010,2010,18.936944,50.254167,"PM10"
8791,2014,2019,18.9369,53.7224,"PM10"
8792,2013,2013,18.940111,51.6014195,"PM10"
8793,2014,2020,18.9401,51.6014,"PM10"
8794,2013,2013,18.9429055,42.7812055,"PM10"
8795,2014,2020,18.9429,42.7812,"PM10"
8796,2010,2010,18.9464,42.777867,"PM10"
8797,2013,2013,18.947209,49.9721885,"PM10"
8798,2014,2020,18.9472,49.9722,"PM10"
8799,2010,2010,18.94886,49.972157,"PM10"
8800,2010,2010,18.949165,69.677498,"PM10"
8801,2017,2017,18.95803333,69.66336667,"PM10"
8802,2014,2016,18.95885,69.6679,"PM10"
8803,2013,2013,18.95886,69.667905,"PM10"
8804,2018,2021,18.96005,69.65525,"PM10"
8805,2010,2010,18.974445,50.264446,"PM10"
8806,2020,2020,18.9756,49.9378,"PM10"
8807,2016,2021,18.9775,43.6616,"PM10"
8808,2021,2021,18.9784,48.1596,"PM10"
8809,2013,2013,18.990224,50.099902,"PM10"
8810,2014,2020,18.9902,50.0999,"PM10"
8811,2010,2010,18.990557,50.099998,"PM10"
8812,2013,2013,18.99407457,50.25697471,"PM10"
8813,2014,2020,18.99725,50.2557,"PM10"
8814,2014,2017,19.02525,49.80995,"PM10"
8815,2013,2013,19.025666,49.8106434,"PM10"
8816,2019,2019,19.0261,52.65226,"PM10"
8817,2010,2010,19.02712967,49.811943,"PM10"
8818,2018,2018,19.03286667,52.65566667,"PM10"
8819,2013,2013,19.03289933,54.03123133,"PM10"
8820,2015,2020,19.0329,54.0312,"PM10"
8821,2018,2020,19.03303333,49.80733333,"PM10"
8822,2020,2020,19.035775,52.6511,"PM10"
8823,2010,2010,19.0475,52.641944,"PM10"
8824,2013,2013,19.04785,52.661596,"PM10"
8825,2014,2016,19.04785,52.6616,"PM10"
8826,2015,2015,19.05833333,52.66526667,"PM10"
8827,2017,2017,19.0606,52.658575,"PM10"
8828,2014,2020,19.07931667,47.50956667,"PM10"
8829,2013,2013,19.08854653,47.50432653,"PM10"
8830,2010,2010,19.09058927,47.50002545,"PM10"
